calculated mean speed, polarisation, iid
0.439964, 0.67426, 4.23044
0.439964, 0.745124, 3.94266
0.439964, 0.591479, 3.5793
0.367122, 0.201248, 5.337
0.367122, 0.668427, 3.70009
0.367122, 0.693695, 3.34568
0.367122, 0.629897, 3.91897
0.367122, 0.696624, 3.69848
0.367122, 0.441419, 3.80848
0.367122, 0.820527, 3.48063
0.367122, 0.6597, 4.08445
0.367122, 0.79552, 3.51701
0.367122, 0.75044, 3.388
0.534823, 0.0608618, 5.4483
0.534823, 0.66721, 3.27528
0.534823, 0.752107, 3.54892
0.534823, 0.76365, 3.60707
0.534823, 0.526268, 3.66802
0.534823, 0.725431, 3.43787
0.534823, 0.892174, 3.6161
0.534823, 0.88653, 4.19169
0.534823, 0.773656, 3.57978
0.534823, 0.742247, 3.6583
0.446375, 0.184493, 5.47284
0.446375, 0.753893, 3.18475
0.446375, 0.785739, 3.72208
0.446375, 0.806122, 3.79077
0.446375, 0.758127, 3.79214
0.446375, 0.834195, 2.96147
0.446375, 0.670868, 3.56873
0.446375, 0.789001, 3.46142
0.446375, 0.853555, 3.80666
0.446375, 0.899154, 3.60433
0.641183, 0.0786686, 5.0222
0.641183, 0.71212, 3.47429
0.641183, 0.825271, 4.17214
0.641183, 0.628574, 4.0493
0.641183, 0.742145, 3.66032
0.641183, 0.84857, 3.74725
0.641183, 0.623091, 5.60286
0.641183, 0.681488, 4.46496
0.410504, 0.347866, 5.07818
0.410504, 0.702222, 4.18316
0.410504, 0.859581, 3.33112
0.410504, 0.80385, 3.61393
0.410504, 0.843145, 3.13202
0.410504, 0.509636, 3.96632
0.410504, 0.816327, 3.57808
0.410504, 0.82337, 3.31474
0.410504, 0.902307, 3.90854
0.410504, 0.678611, 3.52151
0.455745, 0.199442, 5.00996
0.455745, 0.712693, 3.61181
0.455745, 0.715681, 4.06733
0.455745, 0.732226, 3.70285
0.455745, 0.752623, 3.43271
0.455745, 0.777538, 3.48379
0.455745, 0.776071, 3.48548
0.455745, 0.756266, 3.35166
0.455745, 0.705175, 3.40557
0.455745, 0.763627, 3.97606
0.630082, 0.179188, 5.32519
0.630082, 0.76141, 4.24147
0.630082, 0.665893, 4.53717
0.630082, 0.690425, 3.81022
0.630082, 0.507752, 4.22921
0.630082, 0.607202, 3.99918
0.630082, 0.84955, 3.23483
0.630082, 0.811423, 4.60074
0.630082, 0.605337, 3.92905
0.630082, 0.615006, 3.80803
0.424785, 0.272576, 4.98289
0.424785, 0.748233, 4.12964
0.424785, 0.659316, 3.55346
0.424785, 0.77606, 3.41384
0.424785, 0.668581, 3.24392
0.424785, 0.710428, 3.39467
0.424785, 0.764393, 3.24643
0.424785, 0.858151, 3.56342
0.424785, 0.730133, 3.53576
0.424785, 0.666832, 4.14527
0.442323, 0.132404, 5.87489
0.442323, 0.754828, 4.29709
0.442323, 0.690586, 3.95916
0.442323, 0.751162, 3.58262
0.442323, 0.556585, 3.81789
0.442323, 0.74696, 3.78503
0.442323, 0.603176, 3.82286
0.442323, 0.598135, 4.66484
0.442323, 0.502452, 3.86614
0.442323, 0.853744, 3.77942
0.45674, 0.108808, 4.81398
0.45674, 0.692267, 4.97273
0.45674, 0.710977, 3.34559
0.45674, 0.704674, 3.17135
0.45674, 0.781343, 3.34313
0.45674, 0.725846, 3.36655
0.45674, 0.736926, 3.81663
0.45674, 0.788734, 3.58151
0.45674, 0.456991, 3.88762
0.45674, 0.719466, 3.6027
0.33714, 0.395828, 5.165
0.33714, 0.816666, 3.31382
0.33714, 0.690864, 3.42535
0.33714, 0.732316, 3.55935
0.33714, 0.670016, 3.71156
0.33714, 0.818734, 2.96329
0.33714, 0.87386, 3.27904
0.33714, 0.784765, 3.81485
0.33714, 0.890361, 3.74135
0.33714, 0.652898, 3.46836
0.393566, 0.359677, 5.4392
0.393566, 0.700689, 3.449
0.393566, 0.731725, 3.35348
0.393566, 0.61045, 3.47969
0.393566, 0.825813, 4.03116
0.393566, 0.758899, 3.48255
0.393566, 0.69267, 3.88803
0.393566, 0.627694, 3.10147
0.393566, 0.786022, 4.10885
0.393566, 0.832833, 3.58053
0.445609, 0.347584, 5.32546
0.445609, 0.683588, 3.54293
0.445609, 0.716278, 4.1152
0.445609, 0.825824, 3.60131
0.445609, 0.782015, 3.61024
0.445609, 0.7689, 3.52082
0.445609, 0.760364, 3.83644
0.445609, 0.634929, 3.53256
0.445609, 0.917455, 3.27504
0.445609, 0.760701, 3.31518
0.425981, 0.219974, 5.50923
0.425981, 0.840715, 3.5811
0.425981, 0.782927, 3.29849
0.425981, 0.847944, 3.71246
0.425981, 0.797811, 3.63661
0.425981, 0.879769, 3.39827
0.425981, 0.789223, 3.66211
0.425981, 0.58366, 3.80364
0.425981, 0.914135, 3.14911
0.425981, 0.89913, 3.49097
0.508712, 0.37598, 5.28671
0.508712, 0.736688, 3.66744
0.508712, 0.863865, 4.14041
0.508712, 0.849804, 4.21478
0.508712, 0.830402, 3.52288
0.508712, 0.617419, 3.49408
0.508712, 0.821502, 3.41529
0.508712, 0.730637, 4.18621
0.508712, 0.538014, 4.15862
0.508712, 0.781225, 3.42982
0.358363, 0.131416, 5.08626
0.358363, 0.585762, 3.73644
0.358363, 0.725148, 3.42027
0.358363, 0.863547, 3.21175
0.358363, 0.845267, 3.50746
0.358363, 0.766733, 3.74227
0.358363, 0.690755, 3.61607
0.358363, 0.823006, 3.65026
0.358363, 0.627528, 3.20222
0.358363, 0.727858, 3.1188
0.480869, 0.147814, 5.24638
0.480869, 0.754821, 4.24913
0.494023, 0.266477, 4.7739
0.494023, 0.856318, 3.88175
0.494023, 0.665317, 3.55279
0.494023, 0.218625, 4.22134
0.494023, 0.678151, 4.02861
0.494023, 0.69921, 4.06181
0.447058, 0.233254, 5.34905
0.447058, 0.69921, 3.55144
0.447058, 0.712473, 4.28135
0.447058, 0.798863, 4.22669
0.447058, 0.742444, 4.07424
0.447058, 0.788348, 3.68568
0.447058, 0.628359, 3.68818
0.447058, 0.604965, 3.94156
0.447058, 0.71937, 3.49664
0.447058, 0.763801, 4.02758
0.453909, 0.165473, 4.82721
0.453909, 0.820039, 3.60156
0.453909, 0.686214, 3.92192
0.453909, 0.684143, 4.94901
0.453909, 0.939276, 3.50744
0.453909, 0.812412, 3.19166
0.453909, 0.655685, 3.58143
0.453909, 0.714768, 3.29314
0.453909, 0.680741, 3.6662
0.453909, 0.67132, 5.11318
0.391772, 0.407315, 5.3893
0.391772, 0.85576, 4.12999
0.391772, 0.968306, 2.88799
0.391772, 0.862475, 3.61801
0.391772, 0.768812, 3.30385
0.391772, 0.915749, 3.52776
0.391772, 0.676809, 3.94432
0.391772, 0.850061, 3.44139
0.391772, 0.750842, 4.13285
0.391772, 0.732919, 3.68018
0.393541, 0.148303, 4.38343
0.393541, 0.879407, 4.08506
0.393541, 0.735999, 3.48863
0.393541, 0.714357, 3.34696
0.393541, 0.467004, 3.84277
0.393541, 0.856178, 3.36616
0.393541, 0.937103, 3.55465
0.393541, 0.492068, 3.75776
0.393541, 0.779221, 3.55832
0.393541, 0.791118, 3.66807
0.468584, 0.129631, 4.86079
0.468584, 0.765656, 3.67814
0.468584, 0.722516, 3.63817
0.468584, 0.606089, 4.05322
0.468584, 0.657247, 3.50714
0.468584, 0.781544, 3.52191
0.468584, 0.769143, 3.71473
0.468584, 0.730081, 3.63833
0.468584, 0.715072, 3.38045
0.468584, 0.744915, 3.65466
0.511532, 0.38878, 5.1357
0.511532, 0.655397, 3.46197
0.511532, 0.713913, 4.59423
0.511532, 0.762042, 3.39211
0.511532, 0.744423, 5.9662
0.511532, 0.60275, 4.04694
0.511532, 0.654602, 3.89893
0.511532, 0.780989, 3.97109
0.394615, 0.154288, 5.13215
0.394615, 0.920827, 3.33551
0.394615, 0.849221, 3.78205
0.394615, 0.728635, 3.34893
0.394615, 0.892977, 3.73108
0.394615, 0.828927, 3.13429
0.394615, 0.754935, 3.5752
0.394615, 0.705429, 3.44351
0.394615, 0.807211, 3.12595
0.394615, 0.53716, 3.7393
0.516985, 0.397197, 5.24817
0.516985, 0.641056, 3.8992
0.516985, 0.874019, 3.9994
0.516985, 0.698159, 4.10586
0.516985, 0.741519, 4.20915
0.516985, 0.892427, 4.40114
0.516985, 0.743027, 3.55512
0.516985, 0.818789, 3.52745
0.516985, 0.811492, 3.42256
0.516985, 0.802419, 3.99181
0.358624, 0.252883, 4.92668
0.358624, 0.657396, 3.44397
0.358624, 0.797312, 4.52049
0.358624, 0.733843, 4.25051
0.358624, 0.67216, 3.71777
0.358624, 0.618559, 4.09376
0.358624, 0.705908, 3.59206
0.358624, 0.723931, 4.10731
0.358624, 0.85612, 3.48077
0.358624, 0.706127, 3.34408
0.414513, 0.202091, 4.8631
0.414513, 0.677586, 4.31055
0.414513, 0.794778, 4.21148
0.414513, 0.846219, 4.59701
0.514347, 0.311743, 5.4797
0.514347, 0.77975, 3.69845
0.514347, 0.610278, 3.67166
0.514347, 0.807436, 3.81548
0.514347, 0.579476, 3.47391
0.514347, 0.727258, 3.40496
0.514347, 0.748157, 3.65005
0.514347, 0.640637, 3.84854
0.514347, 0.422132, 4.36792
0.514347, 0.88919, 4.15833
0.501174, 0.181358, 4.68256
0.501174, 0.65668, 3.66613
0.501174, 0.784056, 4.09903
0.501174, 0.736081, 3.66601
0.501174, 0.856372, 3.63663
0.501174, 0.675869, 3.81095
0.445573, 0.233742, 4.53669
0.445573, 0.563364, 3.33804
0.445573, 0.821642, 3.60254
0.445573, 0.663034, 3.39631
0.445573, 0.89037, 3.51278
0.445573, 0.731971, 3.64182
0.445573, 0.701289, 3.52575
0.445573, 0.825402, 3.2789
0.445573, 0.702344, 3.60696
0.445573, 0.789246, 3.71935
0.351159, 0.393563, 5.8135
0.351159, 0.794898, 3.08123
0.351159, 0.719908, 3.73395
0.351159, 0.773018, 4.09244
0.351159, 0.777184, 3.79821
0.351159, 0.700229, 3.88384
0.351159, 0.486762, 3.63057
0.351159, 0.846749, 3.41824
0.351159, 0.700711, 4.03914
0.351159, 0.740986, 3.52403
0.368811, 0.207492, 5.51459
0.368811, 0.62382, 3.44188
0.368811, 0.722308, 3.23187
0.368811, 0.851402, 3.7197
0.368811, 0.810097, 3.58094
0.368811, 0.752337, 3.41587
0.368811, 0.82475, 3.69748
0.368811, 0.85841, 3.69409
0.368811, 0.646147, 4.11623
0.368811, 0.649697, 2.98125
0.452909, 0.183372, 5.18753
0.452909, 0.611219, 4.22001
0.452909, 0.763479, 3.67007
0.452909, 0.688161, 3.43805
0.452909, 0.73493, 3.89193
0.452909, 0.640085, 4.34754
0.452909, 0.790465, 3.87664
0.449316, 0.180321, 5.15671
0.449316, 0.815827, 4.2392
0.449316, 0.862208, 3.65796
0.449316, 0.512748, 3.77425
0.449316, 0.882934, 3.58263
0.449316, 0.684328, 3.76067
0.449316, 0.777558, 4.27934
0.449316, 0.827231, 3.72633
0.449316, 0.787372, 4.03219
0.449316, 0.60907, 3.44854
0.401971, 0.285134, 4.97976
0.401971, 0.814729, 3.17838
0.401971, 0.643691, 3.40356
0.401971, 0.783562, 3.65367
0.401971, 0.714788, 3.68124
0.401971, 0.804863, 3.5974
0.401971, 0.812074, 3.49477
0.401971, 0.648791, 3.64212
0.401971, 0.898024, 3.44697
0.401971, 0.809907, 3.3299
0.406021, 0.186783, 5.5224
0.406021, 0.788992, 3.24195
0.406021, 0.534138, 3.32356
0.406021, 0.604933, 3.74119
0.406021, 0.712957, 3.62904
0.406021, 0.743933, 3.8527
0.406021, 0.745039, 3.57413
0.406021, 0.771644, 3.40535
0.406021, 0.803599, 3.50903
0.406021, 0.600818, 3.84281
0.542377, 0.203189, 4.835
0.542377, 0.712163, 3.92292
0.542377, 0.819308, 3.1125
0.542377, 0.742897, 3.78094
0.542377, 0.688246, 3.2757
0.542377, 0.613452, 4.08039
0.542377, 0.816351, 4.07383
0.542377, 0.874522, 3.65353
0.542377, 0.696441, 3.82133
0.542377, 0.561895, 3.52173
0.2998, 0.388594, 4.85645
0.2998, 0.864819, 3.91408
0.2998, 0.754184, 3.44975
0.2998, 0.748892, 3.57484
0.2998, 0.62599, 3.09681
0.2998, 0.775225, 3.64672
0.2998, 0.598646, 4.06603
0.2998, 0.782997, 3.61957
0.2998, 0.663264, 4.04004
0.2998, 0.691863, 3.82829
0.553147, 0.236909, 6.02773
0.553147, 0.655906, 3.52107
0.553147, 0.858399, 3.60363
0.553147, 0.762753, 3.48908
0.553147, 0.62531, 4.65904
0.553147, 0.736798, 3.37221
0.553147, 0.597291, 3.75539
0.553147, 0.600271, 4.9924
0.553147, 0.65003, 4.01317
0.553147, 0.785564, 3.29826
0.347357, 0.235027, 4.20654
0.347357, 0.814963, 3.42237
0.347357, 0.835531, 3.72887
0.347357, 0.782348, 3.2685
0.347357, 0.890305, 3.39653
0.347357, 0.929722, 3.92005
0.347357, 0.752506, 3.40818
0.347357, 0.911824, 3.56172
0.347357, 0.46874, 3.45617
0.347357, 0.713027, 3.28241
0.468482, 0.22219, 5.21042
0.468482, 0.881498, 3.63443
0.468482, 0.539514, 4.29295
0.468482, 0.475779, 3.72677
0.468482, 0.887462, 3.184
0.468482, 0.724609, 3.29282
0.468482, 0.863844, 3.47453
0.468482, 0.73796, 3.36124
0.468482, 0.812645, 4.35041
0.468482, 0.631898, 3.09795
0.37431, 0.224931, 4.55046
0.37431, 0.592536, 3.9874
0.37431, 0.660127, 3.56595
0.37431, 0.818557, 3.82996
0.37431, 0.712841, 3.72439
0.37431, 0.786565, 3.35236
0.37431, 0.766145, 3.70654
0.37431, 0.854303, 3.46024
0.37431, 0.698536, 3.42819
0.37431, 0.578411, 3.39866
0.546086, 0.280272, 4.786
0.546086, 0.459498, 4.43423
0.546086, 0.793565, 4.07159
0.546086, 0.760084, 3.39812
0.546086, 0.73405, 4.48849
0.456528, 0.385572, 5.12173
0.456528, 0.794191, 3.41881
0.456528, 0.714375, 3.31924
0.456528, 0.668273, 3.50613
0.456528, 0.848314, 3.90776
0.456528, 0.649207, 3.5571
0.456528, 0.82638, 3.72856
0.456528, 0.811043, 4.30719
0.456528, 0.793976, 3.65481
0.456528, 0.703151, 3.41411
0.43976, 0.155222, 6.08564
0.43976, 0.900066, 4.03479
0.43976, 0.683023, 3.72295
0.43976, 0.764502, 3.10559
0.43976, 0.666535, 4.54267
0.43976, 0.618402, 3.0435
0.43976, 0.651321, 3.77675
0.43976, 0.70848, 3.25723
0.43976, 0.759482, 3.81428
0.43976, 0.742973, 3.33748
0.430576, 0.278835, 5.23811
0.430576, 0.729452, 3.16301
0.430576, 0.655889, 3.3984
0.430576, 0.862617, 3.89901
0.430576, 0.66365, 5.10397
0.430576, 0.760742, 4.10985
0.430576, 0.619861, 3.55305
0.430576, 0.307677, 4.08183
0.430576, 0.72437, 3.63877
0.430576, 0.624469, 3.48674
0.499509, 0.213118, 5.59307
0.499509, 0.830031, 3.6809
0.499509, 0.774167, 3.22
0.499509, 0.702671, 3.81364
0.499509, 0.807837, 5.39916
0.499509, 0.847477, 3.50378
0.499509, 0.749653, 3.4375
0.499509, 0.832653, 3.25796
0.499509, 0.789959, 3.94317
0.407522, 0.0768437, 5.29178
0.407522, 0.681255, 4.37139
0.407522, 0.671144, 4.48675
0.407522, 0.561263, 4.35803
0.407522, 0.777661, 3.38505
0.407522, 0.723346, 3.58187
0.407522, 0.843786, 3.14506
0.407522, 0.65398, 3.52393
0.407522, 0.79675, 3.63666
0.407522, 0.711648, 3.90043
0.548893, 0.1742, 5.5848
0.548893, 0.888065, 4.0739
0.548893, 0.582501, 3.97663
0.548893, 0.760165, 4.57831
0.548893, 0.77711, 4.06655
0.548893, 0.582601, 3.17957
0.548893, 0.866239, 4.14551
0.548893, 0.611645, 4.16544
0.548893, 0.671833, 3.68855
0.548893, 0.704652, 4.38721
0.488236, 0.0814716, 5.3751
0.488236, 0.767699, 3.8119
0.488236, 0.690224, 3.70627
0.488236, 0.816891, 3.22531
0.488236, 0.814998, 3.1126
0.488236, 0.823053, 3.44865
0.488236, 0.880351, 3.40067
0.488236, 0.858211, 3.55645
0.488236, 0.638228, 4.15123
0.488236, 0.74248, 3.62792
0.467093, 0.067183, 5.09398
0.467093, 0.815296, 3.96065
0.467093, 0.794913, 3.20605
0.467093, 0.632376, 3.49348
0.467093, 0.851394, 4.33334
0.467093, 0.801267, 3.56336
0.467093, 0.759637, 3.80082
0.467093, 0.820117, 3.73897
0.467093, 0.816689, 3.76318
0.467093, 0.663473, 4.07886
0.356933, 0.187301, 5.55552
0.356933, 0.874684, 3.87938
0.356933, 0.798136, 3.62456
0.356933, 0.703248, 3.11326
0.356933, 0.796668, 3.47686
0.356933, 0.772758, 3.31531
0.356933, 0.850629, 3.48304
0.356933, 0.709951, 3.91982
0.356933, 0.762017, 3.39511
0.356933, 0.585838, 3.67014
0.388114, 0.340031, 5.80039
0.388114, 0.638708, 4.27514
0.388114, 0.75049, 3.94052
0.388114, 0.902861, 4.01306
0.388114, 0.524309, 3.72503
0.388114, 0.891635, 3.56193
0.388114, 0.934412, 5.17231
0.388114, 0.93095, 3.27239
0.388114, 0.702404, 3.90417
0.388114, 0.814422, 3.39535
0.353621, 0.187262, 5.50613
0.353621, 0.775505, 3.24752
0.353621, 0.747938, 3.41923
0.353621, 0.709471, 3.67718
0.353621, 0.81307, 3.86041
0.353621, 0.84502, 3.15956
0.353621, 0.817612, 3.42757
0.353621, 0.643463, 3.984
0.353621, 0.871905, 3.6326
0.387088, 0.104423, 5.00866
0.387088, 0.771432, 4.06243
0.387088, 0.677346, 4.06442
0.387088, 0.846129, 3.14228
0.387088, 0.76785, 3.55704
0.387088, 0.646462, 3.82302
0.387088, 0.631759, 3.93399
0.387088, 0.618974, 3.80816
0.387088, 0.362722, 3.23908
0.387088, 0.896863, 4.12462
0.489912, 0.0693137, 5.22466
0.489912, 0.743481, 3.39218
0.489912, 0.727311, 3.68485
0.489912, 0.737185, 3.3923
0.489912, 0.851883, 3.23956
0.489912, 0.827285, 3.35028
0.489912, 0.70259, 3.24909
0.489912, 0.724532, 3.3995
0.489912, 0.709514, 4.41072
0.489912, 0.913692, 3.28735
0.453363, 0.0897799, 4.99162
0.453363, 0.706701, 3.28448
0.453363, 0.637321, 4.20977
0.453363, 0.622706, 3.72148
0.453363, 0.78326, 3.21678
0.453363, 0.651296, 3.42802
0.453363, 0.748788, 3.97881
0.453363, 0.709649, 3.52946
0.453363, 0.624825, 4.10807
0.453363, 0.641609, 3.32361
0.407812, 0.0933715, 5.95631
0.407812, 0.690641, 2.97683
0.407812, 0.816327, 3.77762
0.407812, 0.795844, 3.65967
0.407812, 0.773659, 3.35766
0.407812, 0.664702, 3.29885
0.407812, 0.532293, 3.52528
0.407812, 0.755873, 3.72642
0.407812, 0.855305, 3.67106
0.407812, 0.868363, 3.52961
0.368653, 0.30735, 5.70075
0.368653, 0.78394, 3.7461
0.368653, 0.900831, 3.16939
0.368653, 0.905191, 3.07437
0.368653, 0.813179, 3.49177
0.368653, 0.919533, 3.18047
0.368653, 0.846486, 3.36934
0.368653, 0.715704, 3.47212
0.368653, 0.783774, 3.33834
0.368653, 0.813219, 3.44515
0.486929, 0.295179, 5.05465
0.486929, 0.793722, 3.54447
0.486929, 0.582782, 3.56034
0.486929, 0.773345, 3.85784
0.486929, 0.785332, 3.77353
0.486929, 0.805025, 3.74246
0.486929, 0.724288, 3.43453
0.486929, 0.702488, 3.71431
0.486929, 0.89678, 4.09768
0.486929, 0.712698, 3.39644
0.51374, 0.0441855, 5.09224
0.51374, 0.722293, 3.59426
0.51374, 0.626744, 3.37738
0.51374, 0.650195, 3.19163
0.51374, 0.837929, 3.59733
0.51374, 0.712979, 3.67786
0.51374, 0.77343, 3.22897
0.51374, 0.754847, 3.68448
0.431533, 0.172867, 5.8041
0.431533, 0.808117, 3.70415
0.431533, 0.789374, 3.64124
0.431533, 0.733811, 4.0737
0.431533, 0.81923, 3.60924
0.431533, 0.858221, 3.46094
0.431533, 0.658382, 3.62287
0.431533, 0.750651, 3.48861
0.431533, 0.822546, 3.38013
0.431533, 0.670406, 3.94543
0.353596, 0.134096, 5.06548
0.353596, 0.624312, 3.71991
0.353596, 0.758199, 3.14822
0.353596, 0.752704, 3.49874
0.353596, 0.728867, 3.38129
0.353596, 0.72931, 3.85732
0.353596, 0.670654, 3.15834
0.353596, 0.833982, 3.69997
0.353596, 0.840248, 3.58075
0.353596, 0.67074, 3.24935
0.430366, 0.301343, 5.1272
0.430366, 0.631312, 3.64426
0.430366, 0.664221, 5.08245
0.430366, 0.805061, 3.37711
0.430366, 0.75195, 3.6189
0.430366, 0.733299, 3.68739
0.430366, 0.582483, 3.93528
0.430366, 0.800889, 4.56752
0.430366, 0.554362, 3.54804
0.430366, 0.84087, 3.68497
0.555864, 0.00666308, 5.06184
0.555864, 0.681672, 3.74393
0.555864, 0.694977, 3.84496
0.555864, 0.784265, 3.38931
0.555864, 0.698522, 4.60621
0.555864, 0.843399, 3.32957
0.555864, 0.829139, 3.12829
0.555864, 0.738124, 3.76363
0.555864, 0.742421, 3.7319
0.555864, 0.635724, 3.4992
0.493583, 0.139956, 5.36597
0.493583, 0.74297, 3.22177
0.493583, 0.685845, 3.56457
0.493583, 0.683993, 3.1342
0.493583, 0.651411, 4.45206
0.493583, 0.593431, 5.1757
0.493583, 0.674402, 4.02519
0.493583, 0.832128, 3.63099
0.493583, 0.626875, 3.63458
0.493583, 0.78035, 3.32758
0.444876, 0.247805, 5.45247
0.444876, 0.77237, 3.68004
0.444876, 0.803697, 3.97424
0.444876, 0.8206, 3.5531
0.444876, 0.871289, 4.15072
0.444876, 0.614379, 3.34896
0.444876, 0.68829, 3.41723
0.444876, 0.712982, 3.69407
0.444876, 0.860605, 3.36644
0.444876, 0.826344, 3.18681
0.447102, 0.321298, 4.8427
0.447102, 0.748867, 3.63919
0.447102, 0.885126, 2.99079
0.447102, 0.916669, 3.40867
0.447102, 0.500767, 3.47584
0.447102, 0.731419, 3.16104
0.447102, 0.702255, 3.30747
0.447102, 0.718358, 3.17729
0.447102, 0.699451, 3.89103
0.447102, 0.887439, 3.3121
0.331726, 0.14788, 4.96521
0.331726, 0.90478, 3.06471
0.331726, 0.793293, 3.4195
0.331726, 0.789873, 3.88335
0.331726, 0.720493, 3.08525
0.331726, 0.786542, 3.57031
0.331726, 0.839521, 3.58511
0.331726, 0.640385, 3.51959
0.331726, 0.677687, 3.19454
0.331726, 0.828131, 3.66804
0.454789, 0.163186, 5.18087
0.454789, 0.794458, 3.78916
0.454789, 0.663704, 3.72044
0.454789, 0.60024, 3.7058
0.454789, 0.700703, 3.17599
0.454789, 0.695018, 3.64432
0.454789, 0.814307, 4.01876
0.454789, 0.585372, 3.60714
0.454789, 0.514474, 3.92021
0.454789, 0.82407, 2.99334
0.332897, 0.285092, 5.63054
0.332897, 0.766668, 3.16089
0.332897, 0.910481, 3.90067
0.332897, 0.863468, 3.26618
0.332897, 0.751359, 3.54946
0.332897, 0.856228, 3.60184
0.332897, 0.745717, 3.8146
0.332897, 0.728129, 3.75078
0.332897, 0.703191, 3.48742
0.332897, 0.733838, 3.40532
0.526695, 0.100758, 4.99179
0.526695, 0.853691, 3.36299
0.526695, 0.705289, 3.58183
0.526695, 0.852034, 4.18294
0.526695, 0.706567, 3.37869
0.526695, 0.723626, 3.84347
0.526695, 0.804101, 3.29753
0.526695, 0.827624, 4.80753
0.526695, 0.741658, 3.66317
0.526695, 0.805443, 4.53126
0.481217, 0.188761, 4.66689
0.481217, 0.691741, 3.1773
0.481217, 0.540834, 3.4945
0.481217, 0.802944, 3.93707
0.481217, 0.812882, 3.44761
0.481217, 0.717721, 3.38054
0.481217, 0.572344, 3.56854
0.481217, 0.540216, 3.78311
0.481217, 0.532529, 3.87899
0.481217, 0.880982, 3.46743
0.526424, 0.25724, 5.03089
0.526424, 0.834171, 4.32181
0.526424, 0.751502, 3.32648
0.526424, 0.502298, 3.52603
0.526424, 0.86896, 4.10659
0.526424, 0.703071, 3.33765
0.526424, 0.806926, 4.0778
0.526424, 0.823532, 4.02774
0.526424, 0.687459, 3.93479
0.526424, 0.794849, 3.10164
0.5606, 0.2758, 5.00792
0.5606, 0.753396, 3.50286
0.5606, 0.633151, 3.62436
0.5606, 0.885314, 3.11115
0.5606, 0.890862, 4.10357
0.5606, 0.836281, 3.6988
0.5606, 0.713209, 4.32281
0.5606, 0.821887, 5.08187
0.5606, 0.814025, 3.38668
0.37792, 0.203937, 5.15935
0.37792, 0.740418, 3.60539
0.37792, 0.835993, 3.557
0.37792, 0.862181, 3.41869
0.37792, 0.788946, 3.51326
0.37792, 0.75771, 3.3843
0.37792, 0.884271, 4.05193
0.37792, 0.920515, 3.18382
0.37792, 0.749362, 3.65367
0.37792, 0.893245, 4.27242
0.494602, 0.0941011, 5.05138
0.494602, 0.709971, 3.79152
0.494602, 0.526839, 3.64286
0.494602, 0.761653, 3.70373
0.494602, 0.557126, 3.61763
0.494602, 0.802508, 3.77288
0.494602, 0.691161, 4.32348
0.494602, 0.794624, 3.53596
0.494602, 0.792933, 3.70714
0.494602, 0.740154, 4.27427
0.601081, 0.0455737, 5.54906
0.601081, 0.631303, 3.57819
0.601081, 0.495275, 3.78733
0.394257, 0.187528, 5.70298
0.394257, 0.551571, 3.69071
0.394257, 0.736823, 3.52266
0.394257, 0.684095, 3.78307
0.394257, 0.801609, 3.47034
0.394257, 0.552598, 3.42849
0.394257, 0.297689, 3.40501
0.394257, 0.815747, 3.35725
0.540712, 0.298257, 5.19179
0.540712, 0.675364, 4.81773
0.540712, 0.615404, 3.21613
0.540712, 0.778321, 3.92122
0.540712, 0.747126, 4.3012
0.467078, 0.352314, 4.59888
0.467078, 0.680444, 3.21927
0.467078, 0.749816, 3.57962
0.467078, 0.721594, 4.0804
0.467078, 0.702415, 4.45013
0.467078, 0.771275, 3.05378
0.467078, 0.645684, 4.12413
0.467078, 0.736209, 3.43056
0.467078, 0.785045, 3.8495
0.467078, 0.697353, 3.55498
0.514573, 0.19535, 5.71989
0.514573, 0.596556, 3.49083
0.514573, 0.857631, 4.24339
0.514573, 0.593471, 4.58211
0.514573, 0.779832, 4.14852
0.514573, 0.799408, 2.93767
0.514573, 0.835606, 3.58659
0.514573, 0.881935, 3.751
0.514573, 0.787624, 4.24737
0.514573, 0.796891, 3.87289
0.530524, 0.119404, 5.10222
0.530524, 0.819767, 4.20067
0.530524, 0.719022, 4.35211
0.530524, 0.683525, 4.44026
0.530524, 0.731848, 3.98054
0.530524, 0.810138, 3.31452
0.530524, 0.88003, 4.05457
0.530524, 0.692438, 3.51906
0.530524, 0.772269, 3.37435
0.530524, 0.72087, 4.92187
0.404498, 0.436816, 5.16897
0.404498, 0.805933, 3.73973
0.404498, 0.722873, 3.99445
0.404498, 0.605209, 3.21874
0.404498, 0.855659, 3.96459
0.404498, 0.761888, 3.64292
0.404498, 0.647574, 4.07399
0.404498, 0.720886, 3.40012
0.404498, 0.693309, 3.87226
0.404498, 0.707636, 3.18758
0.350922, 0.287788, 5.941
0.350922, 0.732753, 3.78702
0.346625, 0.475242, 4.75655
0.346625, 0.868313, 3.59219
0.346625, 0.655762, 3.91566
0.346625, 0.799362, 3.31199
0.346625, 0.566484, 4.37774
0.346625, 0.798735, 3.51004
0.346625, 0.642234, 4.2709
0.346625, 0.767589, 3.72683
0.346625, 0.877279, 3.43559
0.346625, 0.518754, 3.73886
0.476485, 0.245627, 5.52635
0.476485, 0.827518, 3.79691
0.476485, 0.819206, 4.10319
0.476485, 0.687541, 4.15781
0.476485, 0.706075, 4.16478
0.476485, 0.658131, 3.84267
0.476485, 0.505183, 3.56259
0.476485, 0.794714, 3.61757
0.476485, 0.784334, 4.89603
0.476485, 0.723829, 4.09984
